Time,Condition,Row,Column,Sorted status,In Regions,Gate,TOF,Extinction,Green
T0,High +,G,1,1,10011,R5,2162,2569,212
T0,High +,G,1,1,10011,R5,1742,2084,445
T0,High +,G,1,1,10011,R5,1646,2084,214
T0,High +,G,1,1,10011,R5,2088,2798,273
T0,High +,G,1,1,10011,R5,1814,2569,456
T0,High +,G,1,1,10011,R5,2378,2535,331
T0,High +,G,1,1,10011,R5,2662,3460,267
T0,High +,G,1,1,10011,R5,2161,2863,367
T0,High +,G,1,1,10011,R5,2274,3007,407
T0,High +,G,1,1,10111,R5,2466,3265,96.7
T0,High +,G,1,1,10011,R5,2371,2519,443
T0,High +,G,1,1,10011,R5,2067,2677,319
T0,High +,G,1,1,10111,R5,1979,2253,87.3
T0,High +,G,1,1,10011,R5,2014,2134,445
T0,High +,G,1,1,10011,R5,1664,1619,503
T0,High +,G,1,1,10111,R5,1490,1995,83.7
T0,High +,G,1,1,10011,R5,1634,2180,161
T0,High +,G,1,1,10011,R5,1933,2935,200
T0,High +,G,1,1,10011,R5,1418,2254,290
T0,High +,G,1,1,10011,R5,1769,2214,190
T0,High +,G,1,1,10011,R5,1821,2549,431
T0,High +,G,1,1,10111,R5,1307,1765,88.2
T0,High +,G,1,1,10011,R5,2380,3084,406
T0,High +,G,1,1,10011,R5,2109,2224,202
T0,High +,G,1,1,10011,R5,2293,3174,547
T0,High +,G,1,1,10111,R5,2040,2207,75.4
T0,High +,G,1,1,10011,R5,2815,3869,187
T0,High +,G,1,1,10011,R5,2101,2733,489
T0,High +,G,1,1,10011,R5,1942,2627,129
T0,High +,G,1,1,10011,R5,1809,2115,416
T0,High +,G,1,1,10011,R5,2182,2880,309
T0,High +,G,1,1,10011,R5,1808,2319,315
T0,High +,G,1,1,10011,R5,1410,2532,353
T0,High +,G,1,1,10111,R5,2254,2726,62.3
T0,High +,G,1,1,10011,R5,1664,2280,241
T0,High +,G,1,1,10011,R5,1645,2521,355
T0,High +,G,1,1,10111,R5,1440,1940,52
T0,High +,G,1,1,10011,R5,1921,2600,459
T0,High +,G,1,1,10011,R5,2388,2513,435
T0,High +,G,1,1,10011,R5,1289,1922,212
T0,High +,G,1,1,10011,R5,1786,2274,527
T0,High +,G,1,1,10111,R5,1528,2269,58.4
T0,High +,G,1,1,10011,R5,2777,3637,477
T0,High +,G,1,0,10011,R5,1987,2514,371
T0,High -,G,2,1,00011,R2,1611,2040,861
T0,High -,G,2,1,00011,R2,2042,2623,846
T0,High -,G,2,1,00011,R2,1916,1797,635
T0,High -,G,2,1,00011,R2,1814,2031,820
T0,High -,G,2,1,00011,R2,1958,2787,618
T0,High -,G,2,1,00011,R2,2110,2919,910
T0,High -,G,2,1,00011,R2,2216,3002,739
T0,High -,G,2,1,00011,R2,2366,3314,691
T0,High -,G,2,1,00011,R2,1232,2099,658
T0,High -,G,2,1,00011,R2,2016,2377,594
T0,High -,G,2,1,00011,R2,2312,2362,938
T0,High -,G,2,1,00011,R2,1972,2541,648
T0,High -,G,2,1,00011,R2,2062,2305,645
T0,High -,G,2,1,00011,R2,1701,2576,575
T0,High -,G,2,1,00011,R2,2427,2966,712
T0,High -,G,2,1,00011,R2,2295,2510,726
T0,High -,G,2,1,00011,R2,1438,1942,612
T0,High -,G,2,1,00011,R2,2241,2740,837
T0,High -,G,2,1,00011,R2,2327,2305,906
T0,High -,G,2,1,00011,R2,2495,2618,997
T0,High -,G,2,1,00011,R2,1941,2196,901
T0,High -,G,2,1,00011,R2,2023,3194,777
T0,High -,G,2,1,00011,R2,2159,2622,922
T0,High -,G,2,1,00011,R2,1408,1672,617
T0,High -,G,2,1,00011,R2,1839,2252,728
T0,High -,G,2,1,00011,R2,2406,3035,920
T0,High -,G,2,1,00011,R2,2186,3141,611
T0,High -,G,2,1,00111,R3,1686,1819,42.5
T0,High -,G,2,6,01011,R4,2166,3377,1566
T0,High -,G,2,6,01011,R4,2464,3576,1131
T0,High -,G,2,6,01011,R4,2317,2764,2714
T0,High -,G,2,6,01011,R4,2148,2783,1166
T0,High -,G,2,9,01011,R4,2162,3113,1906
T0,High -,G,2,6,01011,R4,2034,2817,2871
T0,High -,G,2,6,01011,R4,2081,3254,2030
T0,High -,G,2,10,01011,R4,2119,2468,3026
T0,High -,G,2,6,01011,R4,2109,2613,1417
T0,High -,G,2,6,01011,R4,2550,2226,1870
T0,High -,G,2,6,01011,R4,1514,1900,2029
T0,High -,G,2,9,01011,R4,2100,2426,2977
T0,High -,G,2,6,01011,R4,1930,2534,3272
T0,High -,G,2,6,01011,R4,1809,2075,2508
T0,High -,G,2,6,01011,R4,1772,2490,2277
T0,High -,G,2,9,01011,R4,2415,3563,1443
T0,High -,G,2,6,01011,R4,2228,1997,1277
T0,High -,G,2,6,01011,R4,1984,3019,1386
T0,High -,G,2,6,01011,R4,2170,2535,3116
T0,High -,G,2,6,01011,R4,1637,1533,2551
T0,High -,G,2,6,01011,R4,2129,3032,1015
T0,High -,G,2,6,01011,R4,2459,3090,1228
T0,High -,G,2,6,01011,R4,1641,2484,1317
T0,High -,G,2,6,01011,R4,2137,2759,1324
T0,High -,G,2,10,01011,R4,2041,2254,1865
T0,High -,G,2,9,01011,R4,2039,3289,967
T0,High -,G,2,6,01011,R4,1307,1958,1315
T0,High -,G,2,6,01011,R4,2334,3212,1144
T0,High -,G,2,6,01011,R4,1890,2976,1241
T0,High -,G,2,9,01011,R4,1724,2550,1125
T0,High -,G,2,6,01011,R4,1639,2385,2019
T0,High -,G,2,10,01011,R4,1680,2318,2650
T0,High -,G,2,13,01011,R4,2050,1963,1049
T0,High -,G,2,6,01011,R4,1589,2576,881
T0,High -,G,2,6,01011,R4,2175,2800,1451
T0,High -,G,2,6,01011,R4,1342,2180,1329
T0,High -,G,2,6,01011,R4,1832,2961,1728
T0,High -,G,2,6,01011,R4,1393,2086,2424
T0,High -,G,2,6,01011,R4,2647,3198,2382
T0,High -,G,2,6,01011,R4,1911,2363,1630
T0,High -,G,2,6,01011,R4,1531,2198,2040
T0,High -,G,2,6,01011,R4,1952,2799,1324
T0,High -,G,2,6,01011,R4,2750,3749,1430
T0,High -,G,2,6,01011,R4,1608,2015,2760
T0,High -,G,2,9,01011,R4,2201,2629,1848
T0,High -,G,2,6,01011,R4,1528,2106,1145
T0,High -,G,2,6,01011,R4,1783,2766,2900
T0,High -,G,2,6,01011,R4,1782,2506,1794
T0,High -,G,2,9,01011,R4,2210,2965,3638
T0,High -,G,2,9,01011,R4,2318,3572,2269
T0,High -,G,2,6,01011,R4,1763,2095,2510
T0,High -,G,2,6,01011,R4,1807,2380,978
T0,High -,G,2,6,01011,R4,2145,2406,3234
T0,High -,G,2,6,01011,R4,1462,2325,1850
T0,High -,G,2,6,01011,R4,2102,2459,1103
T0,High -,G,2,6,01011,R4,1957,2655,1018
T0,High -,G,2,10,01011,R4,2119,2907,1345
T0,High -,G,2,6,01011,R4,1977,2747,2653
T0,High -,G,2,6,01011,R4,1465,2258,2692
T0,High -,G,2,6,01011,R4,2490,2653,3690
T0,High -,G,2,6,01011,R4,2020,2343,1722
T0,High -,G,2,9,01011,R4,2319,2974,1151
T0,High -,G,2,6,01011,R4,2333,3402,1287
T0,High -,G,2,1,10111,R5,1801,2425,83.3
T0,High -,G,2,1,10111,R5,1582,1706,52
T0,High -,G,2,1,10011,R5,1369,1125,184
T0,High -,G,2,1,10011,R5,2122,2402,219
T0,High -,G,2,1,10111,R5,1548,1442,105
T0,High -,G,2,1,10011,R5,2142,2359,148
T0,High -,G,2,1,10011,R5,2437,3222,382
T0,High -,G,2,1,10011,R5,1910,2503,186
T0,High -,G,2,1,10111,R5,2503,2974,122
T0,High -,G,2,1,10011,R5,1590,2331,395
T0,High -,G,2,1,10011,R5,2555,2943,461
T0,High -,G,2,1,10011,R5,2321,3028,394
T0,High -,G,2,1,10011,R5,2485,2992,565
T0,High -,G,2,1,10011,R5,2076,2394,469
T0,High -,G,2,1,10011,R5,2158,2522,333
T0,High -,G,2,1,10011,R5,2288,2965,344
T0,High -,G,2,1,10011,R5,1780,2465,518
T0,High -,G,2,1,10011,R5,1809,2345,312
T0,High -,G,2,1,10011,R5,1859,2308,370
T0,High -,G,2,1,10011,R5,2225,2478,270
T0,High -,G,2,1,10011,R5,1561,2337,434
T0,High -,G,2,1,10111,R5,2237,2319,57.4
T0,High -,G,2,1,10011,R5,1386,2521,271
T0,High -,G,2,1,10011,R5,2401,2456,321
T0,High -,G,2,1,10111,R5,1563,1218,67.8
T0,High -,G,2,1,10011,R5,2175,2165,541
T0,High -,G,2,1,10011,R5,2622,3074,301
T0,High -,G,2,1,10011,R5,1442,1519,238
T0,High -,G,2,1,10011,R5,1451,1550,361
T0,High -,G,2,1,10011,R5,2378,2263,325
T0,High -,G,2,1,10011,R5,1707,2457,139
T0,High -,G,2,1,10011,R5,2184,2669,540
T0,High -,G,2,1,10011,R5,1875,2353,429
T0,High -,G,2,1,10011,R5,2103,2568,535
T0,High -,G,2,1,10011,R5,2112,2210,221
T0,High -,G,2,1,10011,R5,1829,2317,269
T0,High -,G,2,1,10011,R5,2023,2386,381
T0,High -,G,2,1,10011,R5,2193,2708,367
T0,High -,G,2,1,10111,R5,2599,3418,101
T0,High -,G,2,1,10011,R5,2440,3214,348
T0,High -,G,2,1,10011,R5,1981,2844,514
T0,High -,G,2,1,10011,R5,1922,2354,417
T0,High -,G,2,1,10011,R5,2191,2521,560
T0,High -,G,2,1,10011,R5,2332,2969,396
T0,High -,G,2,1,10011,R5,2005,2507,325
T0,High -,G,2,1,10011,R5,1844,2572,369
T0,High -,G,2,1,10011,R5,2370,3040,584
T0,High -,G,2,1,10011,R5,2195,2657,426
T0,High -,G,2,1,10011,R5,2310,2309,283
T0,High -,G,2,1,10011,R5,2629,3295,342
T0,High -,G,2,1,10111,R5,1499,1988,102
T0,High -,G,2,1,10011,R5,2288,2685,543
T0,High -,G,2,1,10011,R5,2460,2959,355
T0,High -,G,2,1,10011,R5,1552,2254,317
T0,High -,G,2,1,10011,R5,1864,2660,416
T0,High -,G,2,1,10011,R5,2242,2405,219
T0,High -,G,2,1,10011,R5,2014,2656,243
T0,High -,G,2,16,10011,R5,1568,1865,123
T0,High -,G,2,1,10011,R5,1679,2642,331
T0,Low +,H,1,1,00011,R2,1803,2471,534
T0,Low +,H,1,1,00011,R2,2043,3061,839
T0,Low +,H,1,1,00011,R2,1798,2865,588
T0,Low +,H,1,1,00011,R2,1831,2389,838
T0,Low +,H,1,1,00011,R2,1838,2696,648
T0,Low +,H,1,1,00011,R2,1702,1583,690
T0,Low +,H,1,1,00011,R2,1419,2174,660
T0,Low +,H,1,1,00011,R2,2084,2352,572
T0,Low +,H,1,1,00011,R2,2219,2824,655
T0,Low +,H,1,1,00011,R2,2177,2594,882
T0,Low +,H,1,1,00011,R2,1675,2248,777
T0,Low +,H,1,1,00011,R2,1833,2777,676
T0,Low +,H,1,1,00011,R2,1988,2764,792
T0,Low +,H,1,1,00011,R2,1765,2334,527
T0,Low +,H,1,1,00011,R2,1620,2374,847
T0,Low +,H,1,1,00011,R2,1650,2094,739
T0,Low +,H,1,1,00011,R2,1240,2113,1366
T0,Low +,H,1,1,00011,R2,2373,3297,1013
T0,Low +,H,1,1,00011,R2,2055,2578,645
T0,Low +,H,1,1,00011,R2,1478,2329,773
T0,Low +,H,1,1,00011,R2,2627,3100,640
T0,Low +,H,1,1,00011,R2,1704,2290,520
T0,Low +,H,1,1,00011,R2,2307,2643,755
T0,Low +,H,1,1,00011,R2,2245,2642,723
T0,Low +,H,1,1,00011,R2,1566,2119,663
T0,Low +,H,1,1,00011,R2,2363,2860,634
T0,Low +,H,1,1,00011,R2,2158,2669,667
T0,Low +,H,1,1,00011,R2,1883,2387,896
T0,Low +,H,1,1,00011,R2,1883,2572,560
T0,Low +,H,1,1,00011,R2,2389,3081,748
T0,Low +,H,1,1,00011,R2,1622,2159,604
T0,Low +,H,1,1,00011,R2,2093,2504,910
T0,Low +,H,1,1,00011,R2,1980,2287,699
T0,Low +,H,1,1,00011,R2,2534,3101,703
T0,Low +,H,1,1,00011,R2,2258,2626,626
T0,Low +,H,1,1,00011,R2,2424,2835,806
T0,Low +,H,1,1,00011,R2,1368,2118,734
T0,Low +,H,1,1,00011,R2,2506,2702,745
T0,Low +,H,1,1,00011,R2,1242,1874,952
T0,Low +,H,1,1,00011,R2,2114,2797,746
T0,Low +,H,1,1,00011,R2,2299,2918,848
T0,Low +,H,1,1,00011,R2,2263,2754,717
T0,Low +,H,1,1,00011,R2,2336,3424,887
T0,Low +,H,1,1,00011,R2,1377,2302,711
T0,Low +,H,1,1,00011,R2,2448,2588,604
T0,Low +,H,1,1,00011,R2,2022,2713,709
T0,Low +,H,1,1,00011,R2,2090,2587,645
T0,Low +,H,1,1,00011,R2,2327,2815,647
T0,Low +,H,1,1,00011,R2,2639,3710,747
T0,Low +,H,1,1,00011,R2,2446,3007,916
T0,Low +,H,1,1,00111,R3,1729,1734,37.2
T0,Low +,H,1,0,01011,R4,2197,2509,3062
T0,Low +,H,1,1,01011,R4,1946,2675,1259
T0,Low +,H,1,1,01011,R4,1757,1903,1969
T0,Low +,H,1,1,01011,R4,2446,2971,1023
T0,Low +,H,1,1,01011,R4,1969,2704,1478
T0,Low +,H,1,1,01011,R4,2306,2810,1359
T0,Low +,H,1,1,01011,R4,1559,1855,1830
T0,Low +,H,1,1,01011,R4,1929,2655,1345
T0,Low +,H,1,1,01011,R4,2409,2577,2924
T0,Low +,H,1,1,01011,R4,2240,3163,1273
T0,Low +,H,1,1,01011,R4,2367,3033,2782
T0,Low +,H,1,1,01011,R4,2074,2630,1547
T0,Low +,H,1,1,01011,R4,1788,2424,1248
T0,Low +,H,1,1,01011,R4,1925,2575,1761
T0,Low +,H,1,1,01011,R4,2478,3193,1149
T0,Low +,H,1,1,01011,R4,2284,2769,2593
T0,Low +,H,1,1,01011,R4,1673,2578,2907
T0,Low +,H,1,1,01011,R4,1980,2814,2911
T0,Low +,H,1,1,01011,R4,1731,2700,1090
T0,Low +,H,1,1,01011,R4,2139,2547,1854
T0,Low +,H,1,1,01011,R4,1407,2161,1934
T0,Low +,H,1,1,01011,R4,1887,2852,2418
T0,Low +,H,1,1,01011,R4,1733,2032,1092
T0,Low +,H,1,1,01011,R4,1789,2479,1899
T0,Low +,H,1,1,01011,R4,1946,2780,1246
T0,Low +,H,1,1,01011,R4,2258,2876,4286
T0,Low +,H,1,1,01011,R4,1712,2454,2087
T0,Low +,H,1,1,01011,R4,1833,2258,1832
T0,Low +,H,1,1,01011,R4,2110,2367,1587
T0,Low +,H,1,1,01011,R4,1438,2083,1890
T0,Low +,H,1,1,01011,R4,2047,3118,3311
T0,Low +,H,1,1,01011,R4,1954,2380,1708
T0,Low +,H,1,1,01011,R4,2087,2344,1998
T0,Low +,H,1,1,01011,R4,2285,2972,1343
T0,Low +,H,1,1,01011,R4,2123,2696,1006
T0,Low +,H,1,1,01011,R4,1855,2974,1345
T0,Low +,H,1,1,01011,R4,1348,1519,1175
T0,Low +,H,1,1,01011,R4,2470,3597,1063
T0,Low +,H,1,1,01011,R4,2390,3244,1250
T0,Low +,H,1,1,01011,R4,2055,2190,2343
T0,Low +,H,1,1,01011,R4,2088,2191,3681
T0,Low +,H,1,1,01011,R4,1586,2241,2711
T0,Low +,H,1,1,01011,R4,2259,3052,1330
T0,Low +,H,1,1,01011,R4,1937,3010,1319
T0,Low +,H,1,1,01011,R4,2252,2667,1318
T0,Low +,H,1,1,01011,R4,2423,2820,2428
T0,Low +,H,1,1,01011,R4,1676,2314,1222
T0,Low +,H,1,1,01011,R4,1929,2365,1232
T0,Low +,H,1,1,01011,R4,1955,2887,1489
T0,Low +,H,1,1,01011,R4,1470,2162,1137
T0,Low +,H,1,1,01011,R4,2080,2609,1542
T0,Low +,H,1,1,01011,R4,2291,2749,2068
T0,Low +,H,1,1,01011,R4,1466,2427,1663
T0,Low +,H,1,1,01011,R4,2531,3035,1453
T0,Low +,H,1,1,01011,R4,2419,3174,1595
T0,Low +,H,1,1,01011,R4,1801,2076,1091
T0,Low +,H,1,1,01011,R4,2543,2782,1195
T0,Low +,H,1,1,01011,R4,1908,2893,1226
T0,Low +,H,1,1,01011,R4,2002,2413,1707
T0,Low +,H,1,16,01011,R4,1654,1950,2320
T0,Low +,H,1,1,01011,R4,1623,2652,1020
T0,Low +,H,1,1,01011,R4,2554,3043,1146
T0,Low +,H,1,1,01011,R4,1766,2766,1182
T0,Low +,H,1,1,01011,R4,2355,1910,1146
T0,Low +,H,1,1,01011,R4,2064,2560,1914
T0,Low +,H,1,1,01011,R4,1925,2760,2052
T0,Low +,H,1,1,01011,R4,1667,2180,2596
T0,Low +,H,1,1,01011,R4,2154,2545,1157
T0,Low +,H,1,1,01011,R4,1964,2831,2339
T0,Low +,H,1,1,01011,R4,1781,2229,3213
T0,Low +,H,1,1,01011,R4,1986,2390,1667
T0,Low +,H,1,1,01011,R4,1918,2647,2988
T0,Low +,H,1,1,01011,R4,2325,3204,1441
T0,Low +,H,1,1,01011,R4,1277,2020,863
T0,Low +,H,1,1,01011,R4,1917,2361,1010
T0,Low +,H,1,1,01011,R4,1528,2436,895
T0,Low +,H,1,1,01011,R4,2288,2720,1431
T0,Low +,H,1,1,01011,R4,2272,3030,1574
T0,Low +,H,1,1,01011,R4,1788,2418,1502
T0,Low +,H,1,1,01011,R4,1922,2197,2566
T0,Low +,H,1,1,01011,R4,1880,2041,2601
T0,Low +,H,1,1,01011,R4,1744,2235,1037
T0,Low +,H,1,1,01011,R4,2664,3752,1993
T0,Low +,H,1,1,01011,R4,1809,2249,1043
T0,Low +,H,1,1,01011,R4,1776,1631,2815
T0,Low +,H,1,1,01011,R4,1971,2735,1286
T0,Low +,H,1,1,01011,R4,2443,2140,1770
T0,Low +,H,1,1,01011,R4,2284,2502,1467
T0,Low +,H,1,0,10011,R5,2217,2843,571
T0,Low +,H,1,10,10011,R5,2484,2741,438
T0,Low +,H,1,6,10011,R5,2059,2780,233
T0,Low +,H,1,9,10011,R5,2230,3100,501
T0,Low +,H,1,6,10011,R5,2400,2497,373
T0,Low +,H,1,6,10011,R5,1680,2193,194
T0,Low +,H,1,6,10011,R5,1791,2096,370
T0,Low +,H,1,10,10111,R5,2102,2064,65.7
T0,Low +,H,1,6,10011,R5,1944,2686,543
T0,Low +,H,1,6,10011,R5,1768,2480,456
T0,Low +,H,1,6,10011,R5,2023,2755,490
T0,Low +,H,1,6,10011,R5,1629,2318,486
T0,Low +,H,1,6,10011,R5,2126,2180,427
T0,Low +,H,1,6,10011,R5,2331,2787,138
T0,Low +,H,1,6,10011,R5,2134,2581,333
T0,Low +,H,1,6,10011,R5,1870,2604,522
T0,Low +,H,1,6,10111,R5,2553,2943,97
T0,Low +,H,1,6,10011,R5,2167,2361,542
T0,Low +,H,1,6,10011,R5,2294,2739,458
T0,Low +,H,1,6,10011,R5,1849,2142,524
T0,Low +,H,1,6,10011,R5,2227,2933,456
T0,Low +,H,1,6,10011,R5,2186,2815,243
T0,Low +,H,1,6,10111,R5,2450,3123,129
T0,Low +,H,1,6,10011,R5,1611,2426,490
T0,Low +,H,1,6,10111,R5,2093,2953,56.9
T0,Low +,H,1,6,10011,R5,2768,3747,576
T0,Low +,H,1,6,10011,R5,1791,2016,253
T0,Low +,H,1,16,10011,R5,1690,2031,444
T0,Low +,H,1,6,10011,R5,1895,3132,528
T0,Low +,H,1,9,10111,R5,1693,1991,54.8
T0,Low +,H,1,6,10011,R5,2586,2952,461
T0,Low +,H,1,6,10011,R5,1784,2559,333
T0,Low +,H,1,6,10111,R5,2245,3070,76.7
T0,Low +,H,1,9,10011,R5,2402,2962,240
T0,Low +,H,1,6,10011,R5,2207,2806,231
T0,Low +,H,1,6,10011,R5,1719,2581,462
T0,Low +,H,1,6,10011,R5,2029,1850,497
T0,Low +,H,1,6,10011,R5,2140,2589,538
T0,Low +,H,1,6,10011,R5,1872,2656,504
T0,Low +,H,1,6,10011,R5,2350,2376,272
T0,Low +,H,1,6,10011,R5,2516,2783,549
T0,Low +,H,1,6,10011,R5,2307,2364,254
T0,Low +,H,1,6,10011,R5,2122,2721,167
T0,Low +,H,1,6,10011,R5,2319,3298,588
T0,Low +,H,1,6,10011,R5,2085,2671,416
T0,Low +,H,1,6,10011,R5,2231,2635,363
T0,Low +,H,1,13,10011,R5,2132,2722,453
T0,Low +,H,1,6,10111,R5,1484,2184,65.8
T0,Low +,H,1,6,10011,R5,2213,2987,337
T0,Low +,H,1,10,10011,R5,2516,3345,277
T0,Low +,H,1,6,10011,R5,2687,3626,417
T0,Low +,H,1,6,10011,R5,2073,2568,165
T0,Low +,H,1,6,10011,R5,1495,2070,393
T0,Low +,H,1,6,10011,R5,2564,3572,537
T0,Low +,H,1,6,10011,R5,2184,2434,522
T0,Low +,H,1,10,10011,R5,2162,3018,522
T0,Low +,H,1,10,10011,R5,2118,2507,370
T0,Low +,H,1,9,10011,R5,1844,2545,524
T0,Low +,H,1,6,10011,R5,1938,3156,436
T0,Low +,H,1,6,10011,R5,2058,2497,322
T0,Low +,H,1,6,10011,R5,1756,2536,132
T0,Low -,H,2,1,00011,R2,1981,2264,693
T0,Low -,H,2,1,00011,R2,2081,1706,736
T0,Low -,H,2,1,00011,R2,2408,2890,627
T0,Low -,H,2,1,00011,R2,2208,2964,879
T0,Low -,H,2,1,00011,R2,1288,2158,653
T0,Low -,H,2,1,00011,R2,2197,2484,824
T0,Low -,H,2,1,00011,R2,2218,3210,788
T0,Low -,H,2,1,00011,R2,1981,2356,664
T0,Low -,H,2,1,00011,R2,2405,3179,877
T0,Low -,H,2,1,00011,R2,1258,1919,599
T0,Low -,H,2,1,00011,R2,2372,2831,677
T0,Low -,H,2,1,00011,R2,2010,2377,696
T0,Low -,H,2,1,00011,R2,2008,2915,732
T0,Low -,H,2,1,00011,R2,2455,3255,823
T0,Low -,H,2,1,00011,R2,2566,3278,832
T0,Low -,H,2,1,00011,R2,1360,1577,767
T0,Low -,H,2,1,00011,R2,2034,2642,941
T0,Low -,H,2,1,00011,R2,1652,2370,616
T0,Low -,H,2,1,00011,R2,1855,2246,836
T0,Low -,H,2,1,00011,R2,2207,2733,825
T0,Low -,H,2,1,00011,R2,1251,1998,390
T0,Low -,H,2,1,00011,R2,2201,2972,620
T0,Low -,H,2,1,00011,R2,1818,2165,551
T0,Low -,H,2,1,00011,R2,2229,2487,837
T0,Low -,H,2,1,00011,R2,1274,1988,628
T0,Low -,H,2,1,00011,R2,2136,2432,960
T0,Low -,H,2,1,00011,R2,1432,1894,690
T0,Low -,H,2,1,00011,R2,2539,3325,680
T0,Low -,H,2,1,00011,R2,2059,2892,829
T0,Low -,H,2,1,00011,R2,1937,2316,714
T0,Low -,H,2,1,00011,R2,2238,2431,665
T0,Low -,H,2,1,00011,R2,2060,2534,556
T0,Low -,H,2,1,00011,R2,1748,2390,701
T0,Low -,H,2,1,00011,R2,2086,2516,740
T0,Low -,H,2,1,00011,R2,2052,3043,931
T0,Low -,H,2,1,00011,R2,1666,1949,730
T0,Low -,H,2,1,00011,R2,1846,1853,770
T0,Low -,H,2,1,00011,R2,2470,2333,804
T0,Low -,H,2,1,00011,R2,2419,2967,683
T0,Low -,H,2,1,00011,R2,1387,1762,643
T0,Low -,H,2,1,00011,R2,2094,3013,728
T0,Low -,H,2,1,00011,R2,1901,2968,657
T0,Low -,H,2,1,00011,R2,2355,2448,861
T0,Low -,H,2,1,00011,R2,1849,2397,757
T0,Low -,H,2,1,00011,R2,2203,1823,714
T0,Low -,H,2,1,00011,R2,2216,2310,887
T0,Low -,H,2,1,00011,R2,1913,2808,651
T0,Low -,H,2,1,00011,R2,1991,2105,904
T0,Low -,H,2,1,00111,R3,2245,1947,30.6
T0,Low -,H,2,1,00111,R3,1883,1535,19.6
T0,Low -,H,2,1,01011,R4,1829,2473,1542
T0,Low -,H,2,1,01011,R4,1898,2537,1730
T0,Low -,H,2,1,01011,R4,2293,3271,2386
T0,Low -,H,2,1,01011,R4,1614,2345,1109
T0,Low -,H,2,1,01011,R4,2106,2538,1460
T0,Low -,H,2,1,01011,R4,2196,2742,2099
T0,Low -,H,2,1,01011,R4,2153,2908,1230
T0,Low -,H,2,1,01011,R4,2331,2557,1451
T0,Low -,H,2,1,01011,R4,2317,2404,1746
T0,Low -,H,2,1,01011,R4,2425,3379,1486
T0,Low -,H,2,1,01011,R4,1902,2868,1157
T0,Low -,H,2,1,01011,R4,1297,1853,2166
T0,Low -,H,2,1,01011,R4,2556,3216,4020
T0,Low -,H,2,1,01011,R4,2303,3611,2406
T0,Low -,H,2,1,01011,R4,1503,1362,1699
T0,Low -,H,2,1,01011,R4,1914,2727,986
T0,Low -,H,2,1,01011,R4,1790,1796,1469
T0,Low -,H,2,1,01011,R4,2604,3282,3914
T0,Low -,H,2,1,01011,R4,2282,2440,1765
T0,Low -,H,2,1,01011,R4,1593,2295,1509
T0,Low -,H,2,1,01011,R4,2002,2720,1009
T0,Low -,H,2,1,01011,R4,2371,3189,1647
T0,Low -,H,2,1,01011,R4,1690,2196,2253
T0,Low -,H,2,1,01011,R4,2090,2957,2988
T0,Low -,H,2,1,01011,R4,1492,2269,865
T0,Low -,H,2,1,01011,R4,1546,2381,1054
T0,Low -,H,2,1,01011,R4,1976,2235,3438
T0,Low -,H,2,1,01011,R4,1845,2456,1912
T0,Low -,H,2,1,01011,R4,2079,2789,1835
T0,Low -,H,2,1,01011,R4,1457,2232,2091
T0,Low -,H,2,1,01011,R4,1507,2130,861
T0,Low -,H,2,1,01011,R4,1480,2520,878
T0,Low -,H,2,1,01011,R4,1591,2456,868
T0,Low -,H,2,1,01011,R4,1969,2706,1457
T0,Low -,H,2,1,01011,R4,1801,2134,1196
T0,Low -,H,2,1,01011,R4,2176,3060,3021
T0,Low -,H,2,1,01011,R4,2458,3086,1090
T0,Low -,H,2,1,01011,R4,1410,2019,1052
T0,Low -,H,2,1,01011,R4,1471,2467,1252
T0,Low -,H,2,1,01011,R4,2354,3124,2037
T0,Low -,H,2,1,01011,R4,2324,2668,1079
T0,Low -,H,2,1,01011,R4,2232,2754,1014
T0,Low -,H,2,1,01011,R4,1847,2466,1698
T0,Low -,H,2,1,01011,R4,2139,2484,2329
T0,Low -,H,2,1,01011,R4,2063,2058,2874
T0,Low -,H,2,1,01011,R4,1764,2607,1979
T0,Low -,H,2,1,01011,R4,1546,2206,2974
T0,Low -,H,2,1,01011,R4,2286,3158,3355
T0,Low -,H,2,1,01011,R4,2219,2844,2094
T0,Low -,H,2,1,01011,R4,2195,2639,1203
T0,Low -,H,2,1,01011,R4,2224,2567,2101
T0,Low -,H,2,1,01011,R4,2334,2652,1437
T0,Low -,H,2,1,01011,R4,1325,1996,2044
T0,Low -,H,2,1,01011,R4,1510,1916,2275
T0,Low -,H,2,1,01011,R4,2511,2458,1131
T0,Low -,H,2,1,01011,R4,1941,2453,2792
T0,Low -,H,2,1,01011,R4,1606,2551,2448
T0,Low -,H,2,1,01011,R4,2012,2764,3479
T0,Low -,H,2,1,01011,R4,2078,2796,3220
T0,Low -,H,2,1,01011,R4,1827,2272,1616
T0,Low -,H,2,1,01011,R4,2346,2569,2182
T0,Low -,H,2,1,01011,R4,2468,2457,1142
T0,Low -,H,2,1,01011,R4,1998,2557,2975
T0,Low -,H,2,1,01011,R4,1820,1175,2574
T0,Low -,H,2,1,01011,R4,1908,2338,3050
T0,Low -,H,2,1,01011,R4,1710,2120,1123
T0,Low -,H,2,1,01011,R4,1933,2502,2347
T0,Low -,H,2,1,01011,R4,2007,3106,1804
T0,Low -,H,2,1,01011,R4,1750,2735,1482
T0,Low -,H,2,1,01011,R4,1646,2250,1023
