Condition,timefit,Time,Gate,TOF,Extinction,Green,logGreen
CM100,0,T0,R4,2898,3652,1992,7.596894438
CM100,0,T0,R5,2386,2994,244,5.497168225
CM100,0,T0,R4,2365,3301,1390,7.237059026
CM100,0,T0,R4,2528,3403,1879,7.538494999
CM100,0,T0,R5,1802,2415,84.8,4.440295543
CM100,0,T0,R4,2211,2966,2437,7.798523054
CM100,0,T0,R4,2061,2883,1937,7.568895663
CM100,0,T0,R4,2497,2627,2029,7.61529834
CM100,0,T0,R5,1682,2354,208,5.33753808
CM100,0,T0,R2,2268,2776,1140,7.038783541
CM100,0,T0,R4,2639,3321,2933,7.983781069
CM100,0,T0,R5,2062,2490,360,5.886104031
CM100,0,T0,R5,2250,3027,444,6.095824562
CM100,0,T0,R4,2861,3856,2117,7.657755271
CM100,0,T0,R4,2721,2196,3637,8.198914445
CM100,0,T0,R4,2380,3002,1274,7.149916836
CM100,0,T0,R4,2517,2797,1685,7.429520843
CM100,0,T0,R5,2142,2698,392,5.97126184
CM100,0,T0,R4,1899,2834,2423,7.792761721
CM100,0,T0,R4,2449,3351,3107,8.041412909
CM100,0,T0,R5,2137,3212,344,5.840641657
CM100,0,T0,R4,2706,2912,1948,7.574558484
CM100,0,T0,R5,2241,3088,318,5.762051383
CM100,0,T0,R5,2652,3304,87.7,4.473921899
CM100,0,T0,R2,2378,2758,575,6.354370041
CM100,0,T0,R5,2035,3062,285,5.65248918
CM100,0,T0,R5,2560,3183,253,5.533389489
CM100,0,T0,R5,2374,3148,371,5.916202063
CM100,0,T0,R4,1579,2275,2371,7.771067086
CM100,0,T0,R4,2669,3394,1330,7.192934221
CM100,0,T0,R5,2327,2864,234,5.455321115
CM100,0,T0,R2,2289,2929,1015,6.922643891
CM100,0,T0,R4,2834,3378,4499,8.411610429
CM100,0,T0,R2,1977,2563,568,6.342121419
CM100,0,T0,R2,2199,3101,789,6.670766321
CM100,0,T0,R5,1985,2423,215,5.370638028
CM100,0,T0,R4,2748,3714,1376,7.226936018
CM100,0,T0,R5,2321,2755,436,6.077642243
CM100,0,T0,R5,1952,1953,141,4.94875989
CM100,0,T0,R2,3482,3915,1304,7.173191742
CM100,0,T0,R5,1889,2646,342,5.834810737
CM100,0,T0,R2,2379,3308,1023,6.930494766
CM100,0,T0,R5,2487,2935,70.9,4.261270434
CM100,0,T0,R2,2354,2995,866,6.763884909
CM100,0,T0,R5,2296,2884,430,6.063785209
CM100,0,T0,R2,1970,2235,701,6.552507887
CM100,0,T0,R2,2479,3372,1009,6.91671502
CM100,0,T0,R2,2157,2775,1044,6.950814768
CM100,0,T0,R4,1681,2563,1329,7.192182059
CM100,0,T0,R2,2168,2452,1054,6.960347729
CM100,0,T0,R4,2121,2936,1826,7.509883061
CM100,0,T0,R5,2365,3129,409,6.013715156
CM100,0,T0,R2,1620,2497,734,6.598509029
CM100,0,T0,R5,2181,2869,278,5.627621114
CM100,0,T0,R5,2639,3834,307,5.726847748
CM100,0,T0,R5,2513,2878,511,6.23636959
CM100,0,T0,R4,2380,3015,3479,8.154500175
CM100,0,T0,R5,1633,2373,235,5.459585514
CM100,0,T0,R4,1876,2765,2230,7.709756864
CM100,0,T0,R4,1984,2946,2597,7.862112212
CM100,0,T0,R5,2907,3705,446,6.100318952
CM100,0,T0,R4,2073,2952,2000,7.60090246
CM100,0,T0,R4,1519,2408,1959,7.580189418
CM100,0,T0,R2,3083,3962,902,6.80461452
CM100,0,T0,R5,2400,3153,441,6.089044875
CM100,0,T0,R2,1998,2704,732,6.595780514
CM100,0,T0,R5,2343,3106,151,5.017279837
CM100,0,T0,R4,2302,2616,3582,8.183676583
CM100,0,T0,R4,2343,2836,2944,7.98752448
CM100,0,T0,R5,2704,3560,513,6.240275845
CM100,0,T0,R2,3436,4111,4193,8.341171747
CM100,0,T0,R5,2217,3111,210,5.347107531
CM100,0,T0,R2,2470,3359,919,6.823286122
CM100,0,T0,R5,1944,2517,228,5.429345629
CM100,0,T0,R5,2486,3034,123,4.812184355
CM100,0,T0,R4,2700,3345,2939,7.985824666
CM100,0,T0,R4,2142,2943,3563,8.178358166
CM100,0,T0,R2,2587,3650,625,6.43775165
CM100,0,T0,R4,2340,3059,1866,7.531552381
CM100,0,T0,R5,2749,3471,318,5.762051383
CM100,0,T0,R2,1946,2720,996,6.903747258
CM100,0,T0,R5,2729,3568,532,6.276643489
CM100,0,T0,R4,1903,2261,2240,7.714231145
CM100,0,T0,R2,1710,2581,783,6.663132696
CM100,0,T0,R5,1887,2883,395,5.978885765
CM100,0,T0,R4,2793,3790,3153,8.05610966
CM100,0,T0,R4,1923,2583,3002,8.007034012
CM100,0,T0,R2,2170,3030,553,6.315358002
CM100,0,T0,R4,2257,3292,2544,7.841492924
CM100,0,T0,R2,2116,3206,903,6.805722553
CM100,0,T0,R5,2025,2511,56.9,4.041295341
CM100,0,T0,R5,1654,2223,259,5.556828062
CM100,0,T0,R4,2039,2403,3321,8.108021221
CM100,0,T0,R4,2202,3304,1909,7.554334824
CM100,0,T0,R4,2741,3532,2149,7.672757897
CM100,0,T0,R5,2128,2750,483,6.180016654
CM100,0,T0,R5,3106,3927,638,6.458338283
CM100,0,T0,R4,2566,3170,1517,7.324489979
CM100,0,T0,R2,2511,3070,947,6.853299093
CM100,0,T0,R4,2316,2544,4119,8.323365694
CM100,0,T0,R4,2343,3456,2422,7.792348924
CM100,0,T0,R2,2072,3435,745,6.613384218
CM100,0,T0,R4,2290,2484,3328,8.110126802
CM100,0,T0,R5,2575,3076,69.1,4.235554731
CM100,0,T0,R4,2480,3025,2095,7.647308832
CM100,0,T0,R5,1969,2218,340,5.828945618
CM100,0,T0,R5,1909,2413,125,4.828313737
CM100,0,T0,R4,2153,3056,1304,7.173191742
CM100,0,T0,R4,2562,3010,2366,7.768956045
CM100,0,T0,R5,2574,3717,437,6.079933195
CM100,0,T0,R4,1674,2509,1566,7.356279877
CM100,0,T0,R5,2061,2330,419,6.03787092
CM100,0,T0,R5,1645,2105,312,5.743003188
CM100,0,T0,R4,2122,3164,1294,7.165493475
CM100,0,T0,R4,2307,3137,1287,7.160069208
CM100,0,T0,R4,2669,3652,2117,7.657755271
CM100,0,T0,R4,2771,1980,2815,7.942717541
CM100,0,T0,R5,1869,2552,379,5.937536205
CM100,0,T0,R4,1530,2265,1337,7.198183577
CM100,0,T0,R5,1749,2296,258,5.552959585
CM100,0,T0,R2,2268,2783,940,6.845879875
CM100,0,T0,R4,2403,3062,1708,7.443078374
CM100,0,T0,R4,1888,2273,1311,7.178545484
CM100,0,T0,R5,2155,3339,281,5.638354669
CM100,0,T0,R5,2842,3581,561,6.329720906
CM100,0,T0,R2,1596,2321,608,6.410174882
CM100,0,T0,R4,2217,3537,3575,8.181720455
CM100,0,T0,R2,2147,3348,722,6.582025139
CM100,0,T0,R2,2388,3371,602,6.400257445
CM100,0,T0,R4,2741,2559,3551,8.174984533
CM100,0,T0,R4,2459,3376,1404,7.247080585
CM100,0,T0,R5,2235,3115,203,5.313205979
CM100,0,T0,R5,2738,3111,491,6.196444128
CM100,0,T0,R4,2276,2900,2687,7.896180609
CM100,0,T0,R4,3013,2967,3203,8.07184315
CM100,0,T0,R4,2696,3655,1610,7.383989458
CM100,0,T0,R4,2190,2790,2912,7.976595409
CM100,0,T0,R4,2641,3635,4066,8.310414994
CM100,0,T0,R2,1847,2617,709,6.563855527
CM100,0,T0,R2,2554,2781,968,6.875232087
CM100,0,T0,R4,2545,3475,1357,7.21303166
CM100,0,T0,R5,2489,2897,114,4.736198448
CM100,0,T0,R5,2087,2934,275,5.616771098
CM100,0,T0,R4,2558,4014,1313,7.180069874
CM100,0,T0,R5,2593,3159,408,6.011267174
CM100,0,T0,R5,2546,3134,534,6.280395839
CM100,0,T0,R4,2455,3583,1883,7.540621529
CM100,0,T0,R5,1978,2530,233,5.451038454
CM100,0,T0,R4,2846,3330,1996,7.598900457
CM100,0,T0,R5,2617,3418,337,5.82008293
CM100,0,T0,R5,2284,2608,460,6.131226489
CM100,0,T0,R4,2476,3176,2602,7.864035659
CM100,0,T0,R2,2473,2836,816,6.704414355
CM100,0,T0,R4,2155,3074,1187,7.079184395
CM100,0,T0,R4,2424,3096,3640,8.199738961
CM100,0,T0,R2,2401,3295,1148,7.045776577
CM100,0,T0,R5,2345,2577,347,5.84932478
CM100,0,T0,R5,2621,3466,149,5.003946306
CM100,0,T0,R4,2678,3777,1605,7.380879036
CM100,0,T0,R4,1967,2758,2216,7.703459048
CM100,0,T0,R5,2040,2424,328,5.793013608
CM100,0,T0,R4,1942,2070,2681,7.893945138
CM100,0,T0,R4,2350,3183,1383,7.232010332
CM100,0,T0,R5,2251,3691,495,6.204557763
CM100,0,T0,R4,1800,2362,1599,7.377133713
CM100,0,T0,R4,2116,2751,2603,7.864419905
CM100,0,T0,R5,2599,2928,223,5.407171771
CM100,0,T0,R4,2800,3257,1729,7.455298486
CM100,0,T0,R5,2432,3478,403,5.998936562
CM100,0,T0,R5,1545,2248,274,5.613128106
CM100,0,T0,R5,2589,3401,229,5.433722004
CM100,0,T0,R2,1768,2520,534,6.280395839
CM100,0,T0,R2,1863,2899,463,6.137727054
CM100,0,T0,R4,2581,3626,2189,7.691200098
CM100,0,T0,R4,2093,2762,3315,8.106212903
CM100,0,T0,R4,1690,2336,1368,7.221105098
CM100,0,T0,R2,1660,2423,738,6.603943825
CM100,0,T0,R2,1532,2201,761,6.634633358
CM100,0,T0,R4,1755,2013,1111,7.01301579
CM100,0,T0,R2,2530,3619,1019,6.926577033
CM100,0,T0,R5,2529,3174,203,5.313205979
CM100,0,T0,R4,2245,3120,2471,7.812378206
CM100,0,T0,R2,2173,3078,623,6.434546519
CM100,0,T0,R5,2876,3786,182,5.204006687
CM100,0,T0,R4,2384,3240,1537,7.337587744
CM100,0,T0,R5,2522,3290,419,6.03787092
CM100,0,T0,R2,2334,2576,749,6.618738984
CM100,0,T0,R4,2232,2823,2299,7.740229525
CM100,0,T0,R5,1873,2571,142,4.955827058
CM100,0,T0,R2,1675,2596,806,6.692083743
CM100,0,T0,R5,1671,2427,271,5.602118821
CM100,0,T0,R5,2787,3270,170,5.135798437
CM100,0,T0,R4,2639,3204,3834,8.251663924
CM100,0,T0,R2,2389,2899,1106,7.008505182
CM100,0,T0,R5,1932,2360,86.4,4.458987676
CM100,0,T0,R4,2574,2826,1449,7.278628942
CM100,0,T0,R5,2354,3463,266,5.583496309
CM100,0,T0,R5,1999,2829,201,5.303304908
CM100,0,T0,R4,1670,2186,2997,8.005367067
CM100,0,T0,R2,2389,2981,535,6.282266747
CM100,0,T0,R4,2804,3906,2024,7.61283103
CM100,0,T0,R5,2661,2805,318,5.762051383
CM100,0,T0,R4,2461,3331,3943,8.279697134
CM100,0,T0,R2,1884,2933,935,6.840546529
CM100,0,T0,R2,2138,2696,1143,7.041411664
CM100,0,T0,R2,2767,3224,607,6.408528791
CM100,0,T0,R2,2645,3542,1040,6.946975992
CM100,0,T0,R5,2294,2896,87.3,4.469350463
CM100,0,T0,R5,2142,2679,286,5.655991811
CM100,0,T0,R4,2412,2460,1237,7.120444372
CM100,0,T0,R5,1969,2475,395,5.978885765
CM100,0,T0,R4,2973,2932,2399,7.782807263
CM100,0,T0,R2,2490,3013,700,6.551080335
CM100,0,T0,R4,2471,3044,3191,8.068089626
CM100,0,T0,R4,2957,3575,2061,7.630946581
CM100,0,T0,R5,1733,2356,369,5.910796644
CM100,0,T0,R5,1976,2742,358,5.880532986
CM100,0,T0,R5,2018,2512,113,4.727387819
CM100,0,T0,R4,2023,2529,2726,7.910590612
CM100,0,T0,R2,2116,2497,1106,7.008505182
CM100,0,T0,R4,2175,3225,1770,7.478734826
CM100,0,T0,R2,2400,3186,572,6.349138991
CM100,0,T0,R5,2330,3124,220,5.393627546
CM100,0,T0,R2,1846,2457,503,6.22059017
CM100,0,T0,R4,1886,2694,2945,7.987864096
CM100,0,T0,R5,2302,3231,176,5.170483995
CM100,0,T0,R2,2471,3155,566,6.338594078
CM100,0,T0,R4,3146,3365,5202,8.556798446
CM100,0,T0,R4,2645,3727,3977,8.288283045
CM100,0,T0,R2,1551,1578,844,6.738152495
CM100,0,T0,R2,2251,3140,634,6.452048954
CM100,0,T0,R5,2196,2860,201,5.303304908
CM100,0,T0,R5,2151,2394,357,5.877735782
CM100,0,T0,R5,1849,2397,163,5.093750201
CM100,0,T0,R4,2575,3443,1615,7.387090236
CM100,0,T0,R2,2065,2468,543,6.29710932
CM100,0,T0,R2,2321,3472,663,6.49677499
CM100,0,T0,R5,2613,3777,444,6.095824562
CM100,0,T0,R2,1626,2749,606,6.406879986
CM100,0,T0,R2,2450,3342,1133,7.032624261
CM100,0,T0,R5,2369,3038,513,6.240275845
CM100,0,T0,R5,2001,2240,316,5.755742214
CM100,0,T0,R5,2154,2135,339,5.826000107
CM100,0,T0,R4,2142,2286,2450,7.803843304
CM100,0,T0,R4,2280,2674,3557,8.176672772
CM100,0,T0,R5,2479,3391,318,5.762051383
CM100,0,T0,R4,1805,2485,1770,7.478734826
CM100,0,T0,R4,2354,3176,3654,8.203577737
CM100,0,T0,R5,2230,2998,326,5.786897381
CM100,0,T0,R4,1618,2175,1273,7.149131599
CM100,0,T0,R4,2266,2934,1349,7.207118856
CM100,0,T0,R2,2304,3379,996,6.903747258
CM100,0,T0,R5,2487,3181,326,5.786897381
CM100,0,T0,R2,2068,3040,644,6.467698726
CM100,0,T0,R4,1680,2600,1842,7.518607217
CM100,0,T0,R2,2311,2962,519,6.251903883
CM100,0,T0,R2,2464,3708,610,6.413458957
CM100,0,T0,R4,2196,2574,3854,8.256866849
CM100,0,T0,R4,2335,2804,2558,7.846980982
CM100,0,T0,R2,1646,1647,1017,6.924612396
CM100,0,T0,R4,2397,2811,1481,7.300472814
CM100,0,T0,R4,2496,3116,3954,8.282483004
CM100,0,T0,R4,2084,2954,1323,7.187657164
CM100,0,T0,R5,2223,2851,72.9,4.289088639
CM100,0,T0,R2,2157,2544,539,6.289715571
CM100,0,T0,R4,2161,3114,3011,8.010027528
CM100,0,T0,R4,2616,2591,2200,7.696212639
CM100,0,T0,R4,2178,3066,3526,8.167919363
CM100,0,T0,R2,2346,3036,824,6.71417053
CM100,0,T0,R5,2086,3118,402,5.996452089
CM100,0,T0,R5,2164,2907,386,5.955837369
CM100,0,T0,R2,1696,2213,1004,6.9117473
CM100,0,T0,R4,2217,3476,2368,7.769800996
CM100,0,T0,R4,2058,2061,2455,7.80588204
CM100,0,T0,R5,2510,2560,422,6.045005314
CM100,0,T0,R4,2278,3242,1390,7.237059026
CM100,0,T0,R4,2430,2978,2852,7.955775782
CM100,0,T0,R5,2516,2776,429,6.061456919
CM100,0,T0,R4,2784,3694,2173,7.68386398
CM100,0,T0,R4,2459,2669,3595,8.18729927
CM100,0,T0,R5,2443,2969,93.5,4.537961436
CM100,0,T0,R4,2340,2890,3117,8.04462628
CM100,0,T0,R4,2253,3117,1646,7.406103381
CM100,0,T0,R5,2520,2500,61.3,4.115779843
CM100,0,T0,R4,2665,2834,2546,7.842278779
CM100,0,T0,R5,1678,2432,338,5.823045895
CM100,0,T0,R2,1693,2187,920,6.82437367
CM100,0,T0,R2,1694,2666,770,6.646390515
CM100,0,T0,R4,1666,1997,2268,7.726653665
CM100,0,T0,R4,2079,2763,1307,7.175489714
CM100,0,T0,R5,1797,2627,71.9,4.275276265
CM100,0,T0,R2,2517,2925,857,6.753437919
CM100,0,T0,R4,2923,3145,4471,8.405367376
CM100,0,T0,R2,2517,2710,963,6.870053412
CM100,0,T0,R4,2421,3146,2516,7.830425618
CM100,0,T0,R4,2670,3447,2911,7.976251944
CM100,0,T0,R4,2482,3153,1481,7.300472814
CM100,0,T0,R5,2546,3078,353,5.866468057
CM100,0,T0,R4,2320,2985,2470,7.81197343
CM100,0,T0,R5,2583,3216,175,5.164785974
CM100,0,T0,R2,2047,2616,696,6.54534966
CM100,0,T0,R5,2618,3608,373,5.92157842
CM100,0,T0,R4,2091,2978,2129,7.663407665
CM100,0,T0,R2,2158,2616,859,6.755768922
CM100,0,T0,R4,2203,2715,3567,8.179480185
CM100,0,T0,R2,2749,3096,924,6.828712072
CM100,0,T0,R4,1859,3157,1372,7.224024808
CM100,0,T0,R2,1975,2532,828,6.719013154
CM100,0,T0,R4,2340,3166,3104,8.040446881
CM100,0,T0,R4,2502,3483,4151,8.331104548
CM100,0,T0,R2,2286,3012,1104,7.006695227
CM100,0,T0,R5,2262,3125,174,5.159055299
CM100,0,T0,R4,2155,3148,2559,7.847371836
CM100,0,T0,R5,1895,2783,186,5.225746674
CM100,0,T0,R5,2091,2504,441,6.089044875
CM100,0,T0,R2,2704,3676,924,6.828712072
CM100,0,T0,R4,2094,2726,2080,7.640123173
CM100,0,T0,R2,2431,3413,1113,7.014814351
CM100,0,T0,R5,2587,3303,185,5.220355825
CM100,0,T0,R2,3312,5351,3402,8.132118773
CM100,0,T0,R2,2608,3415,1092,6.995766156
CM100,0,T0,R4,2010,2545,2666,7.888334501
CM100,0,T0,R5,1786,2133,403,5.998936562
CM100,0,T0,R5,2423,3177,224,5.411646052
CM100,0,T0,R5,2409,3093,166,5.111987788
CM100,0,T0,R4,1573,2178,2422,7.792348924
CM100,0,T0,R4,2399,2897,4188,8.339978572
CM100,0,T0,R4,2192,2556,3537,8.171034189
CM100,0,T0,R5,2690,3370,319,5.765191103
CM100,0,T0,R5,2079,3398,294,5.683579767
CM100,0,T0,R4,1922,2340,2331,7.754052639
CM100,0,T0,R4,1833,2640,2230,7.709756864
CM100,0,T0,R5,2682,3016,512,6.238324625
CM100,0,T0,R2,2672,3326,1169,7.063903961
CM100,0,T0,R2,1629,2290,446,6.100318952
CM100,0,T0,R5,2117,3028,234,5.455321115
CM100,0,T0,R2,2370,3355,785,6.665683718
CM100,0,T0,R4,2366,2869,3726,8.223090551
CM100,0,T0,R4,2168,3160,2024,7.61283103
CM100,0,T0,R4,2528,3222,3702,8.216628493
CM100,0,T0,R5,2407,3261,227,5.424950017
CM100,0,T0,R2,2102,2884,711,6.56667243
CM100,0,T0,R4,2748,3118,1465,7.289610521
CM100,0,T0,R5,1578,2083,221,5.398162702
CM100,0,T0,R2,2374,3248,636,6.455198563
CM100,0,T0,R2,2813,3983,755,6.626717749
CM100,0,T0,R4,2176,2763,1217,7.104144093
CM100,0,T0,R4,2654,3430,3457,8.14815644
CM100,0,T0,R4,2404,2876,1256,7.135687347
CM100,0,T0,R2,1720,2331,530,6.272877007
CM100,0,T0,R4,1722,2911,3097,8.03818918
CM100,0,T0,R5,1995,2862,152,5.023880521
CM100,0,T0,R5,1985,2353,105,4.65396035
CM100,0,T0,R4,1985,2471,2699,7.900636613
CM100,0,T0,R5,2527,3025,251,5.525452939
CM100,0,T0,R5,2530,3267,348,5.85220248
CM100,0,T0,R5,2362,2448,516,6.246106765
CM100,0,T0,R4,2708,2366,2268,7.726653665
CM100,0,T0,R4,2190,2637,3187,8.066835314
CM100,0,T0,R4,2558,3260,3296,8.100464891
CM100,0,T0,R4,2400,3012,2541,7.840312983
CM100,0,T0,R4,2911,3919,3209,8.073714641
CM100,0,T0,R4,1974,2841,3328,8.110126802
CM100,0,T0,R2,2190,3506,643,6.466144724
CM100,0,T0,R4,2285,2614,3177,8.063692634
CM100,0,T0,R4,2085,2849,3493,8.158516245
CM100,0,T0,R4,2530,3401,1321,7.186144305
CM100,0,T0,R4,1894,2267,1983,7.592366129
CM100,0,T0,R2,2130,2774,957,6.863803391
CM100,0,T0,R5,2661,2986,557,6.32256524
CM100,0,T0,R4,2027,2476,2416,7.789868559
CM100,0,T0,R5,2793,3503,79.5,4.375757022
CM100,0,T0,R4,2736,2861,4506,8.413165121
CM100,0,T0,R4,2384,3151,3212,8.074649075
CM100,0,T0,R2,2416,2394,900,6.802394763
CM100,0,T0,R2,2553,2576,818,6.706862337
CM100,0,T0,R5,2210,3157,87.6,4.472780998
CM100,0,T0,R4,2817,3981,3375,8.124150603
CM100,0,T0,R5,2341,3312,191,5.252273428
CM100,0,T0,R4,2397,3143,3372,8.123261319
CM100,0,T0,R2,2341,3182,590,6.380122537
CM100,0,T0,R4,1697,2565,1130,7.029972912
CM100,0,T0,R4,2385,3311,1753,7.469083885
CM100,0,T0,R4,1789,1791,2872,7.96276393
CM100,0,T0,R5,2087,2808,339,5.826000107
CM100,0,T0,R4,2603,2829,3050,8.02289687
CM100,0,T0,R4,2361,2868,2521,7.832410927
CM100,0,T0,R2,2339,3730,830,6.721425701
CM100,0,T0,R2,2425,3423,568,6.342121419
CM100,0,T0,R2,2251,3059,548,6.306275287
CM100,0,T0,R4,2033,2633,1555,7.349230825
CM100,0,T0,R4,2490,2822,4232,8.350429974
CM100,0,T0,R4,2470,2823,1262,7.140453043
CM100,0,T0,R5,2567,3525,483,6.180016654
CM100,0,T0,R4,1839,2788,1453,7.281385664
CM100,0,T0,R4,1759,2274,1411,7.252053952
CM100,0,T0,R5,2016,2704,477,6.167516491
CM100,0,T0,R5,2430,3902,505,6.224558429
CM100,0,T0,R4,2682,3386,3470,8.151909873
CM100,0,T0,R4,2400,3150,2635,7.876638461
CM100,0,T0,R2,2412,2821,1161,7.057036982
CM100,0,T0,R4,2742,3713,3655,8.203851372
CM100,0,T0,R4,2369,3483,4180,8.338066526
CM100,0,T0,R4,2920,3838,4247,8.35396813
CM100,0,T0,R2,1709,2468,953,6.859614904
CM100,0,T0,R5,2415,3082,490,6.194405391
CM100,0,T0,R4,2200,2369,2830,7.948031991
CM100,0,T0,R5,2804,3523,131,4.875197323
CM100,0,T0,R5,1954,2323,258,5.552959585
CM100,0,T0,R2,2457,3537,1092,6.995766156
CM100,0,T0,R2,2622,3221,685,6.529418838
CM100,0,T0,R2,1916,2139,1088,6.992096427
CM100,0,T0,R4,2741,3703,4469,8.404919949
CM100,0,T0,R5,2910,4249,245,5.501258211
CM100,0,T0,R4,2102,3048,2457,7.806696373
CM100,0,T0,R2,2508,2845,949,6.855408799
CM100,0,T0,R5,2578,3227,439,6.084499413
CM100,0,T0,R4,1710,2331,2731,7.912423121
CM100,0,T0,R3,1800,2407,38.8,3.658420247
CM100,0,T0,R4,2458,3550,1959,7.580189418
CM100,0,T0,R2,2412,3007,851,6.746412129
CM100,0,T0,R5,2452,2759,376,5.929589143
CM100,0,T0,R5,2662,3651,196,5.278114659
CM100,0,T0,R4,2299,2734,1736,7.459338895
CM100,0,T0,R4,2297,3157,1184,7.076653815
CM100,0,T0,R5,1716,2418,90,4.49980967
CM100,0,T0,R4,2261,2918,2018,7.609862201
CM100,0,T0,R4,2465,3263,3735,8.225503098
CM100,0,T0,R5,2396,3130,147,4.990432587
CM100,0,T0,R5,1809,1595,215,5.370638028
CM100,0,T0,R4,2549,3375,1286,7.159291905
CM100,0,T0,R4,2005,3034,1507,7.317876199
CM100,0,T0,R5,2062,2190,58.4,4.06731589
CM100,0,T0,R4,1726,2384,2276,7.730174795
CM100,0,T0,R2,2452,2939,572,6.349138991
CM100,0,T0,R4,1526,2225,2619,7.870547845
CM100,0,T0,R2,2612,3261,758,6.630683386
CM100,0,T0,R5,2219,2616,432,6.068425588
CM100,0,T0,R4,2385,2603,2146,7.671360923
CM100,0,T0,R2,2457,3163,626,6.439350371
CM100,0,T0,R5,2534,3589,539,6.289715571
CM100,0,T0,R4,2327,3084,2086,7.643003636
CM100,0,T0,R4,2544,3149,3996,8.29304914
CM100,0,T0,R2,2678,2790,734,6.598509029
CM100,0,T0,R4,2498,2774,3888,8.265650166
CM100,0,T0,R2,2218,2085,852,6.747586527
CM100,0,T0,R4,2405,3092,2888,7.9683195
CM100,0,T0,R5,2076,2616,340,5.828945618
CM100,0,T0,R5,2489,3423,210,5.347107531
CM100,0,T0,R4,2604,3533,1374,7.225481473
CM100,0,T0,R5,2235,3200,115,4.744932128
CM100,0,T0,R4,2053,2298,2888,7.9683195
CM100,0,T0,R5,2044,2675,140,4.941642423
CM100,0,T0,R4,2617,3032,3462,8.149601736
CM100,0,T0,R4,2719,2952,3950,8.281470858
CM100,0,T0,R4,1963,2994,3044,8.020927719
CM100,0,T0,R2,1987,2645,826,6.716594774
CM100,0,T0,R4,2759,3691,2226,7.707961532
CM100,0,T0,R5,2001,2747,429,6.061456919
CM100,0,T0,R5,2755,3109,185,5.220355825
CM100,0,T0,R2,1704,2313,578,6.359573869
CM100,0,T0,R4,2779,3199,2592,7.860185057
CM100,0,T0,R5,3168,4041,492,6.198478716
CM100,0,T0,R4,2598,3157,1316,7.182352112
CM100,0,T0,R4,2700,3114,4058,8.30844552
CM100,0,T0,R2,1585,2440,673,6.51174533
CM100,0,T0,R5,2733,3490,534,6.280395839
CM100,0,T0,R2,2405,3213,1062,6.967909202
CM100,0,T0,R4,2564,3268,2790,7.933796875
CM100,0,T0,R4,2259,2607,2044,7.622663951
CM100,0,T0,R4,2023,2654,3700,8.216088099
CM100,0,T0,R5,2503,3493,476,6.165417854
CM100,0,T0,R4,2417,1986,3065,8.027802848
CM100,0,T0,R4,2459,2730,3099,8.038834758
CM100,0,T0,R5,2084,2562,147,4.990432587
CM100,0,T0,R4,2958,3613,4851,8.486940148
CM100,0,T0,R5,2248,2800,328,5.793013608
CM100,0,T0,R4,1805,2405,2309,7.744569809
CM100,0,T0,R4,2816,3535,1693,7.434257382
CM100,0,T0,R4,1663,2392,1937,7.568895663
CM100,0,T0,R5,1909,2769,416,6.03068526
CM100,0,T0,R4,1905,2577,2609,7.866722285
CM100,0,T0,R5,2014,2453,187,5.231108617
CM100,0,T0,R5,1984,2999,304,5.717027701
CM100,0,T0,R2,3195,3460,1192,7.083387848
CM100,0,T0,R5,2286,2690,290,5.669880923
CM100,0,T0,R5,2610,3411,387,5.958424693
CM100,0,T0,R5,2155,2207,324,5.780743516
CM100,0,T0,R4,1678,2441,1664,7.416979621
CM100,0,T0,R5,2921,3831,405,6.003887067
CM100,0,T0,R5,2591,3049,308,5.730099783
CM100,0,T0,R4,2385,2709,3553,8.175547596
CM100,0,T0,R4,2203,2761,3159,8.058010801
CM100,0,T0,R2,2370,3245,986,6.893656355
CM100,0,T0,R4,2641,3436,2810,7.940939762
CM100,0,T0,R4,1786,2863,3210,8.074026216
CM100,0,T0,R5,2494,3298,515,6.244166901
CM100,0,T0,R4,2614,2356,2164,7.67971364
CM100,0,T0,R4,2281,2481,4057,8.308199063
CM100,0,T0,R2,2357,3297,722,6.582025139
CM100,0,T0,R2,1818,2261,949,6.855408799
CM100,0,T0,R5,2591,3048,190,5.247024072
CM100,0,T0,R2,2138,2379,601,6.398594935
CM100,0,T0,R2,1524,2223,906,6.809039306
CM100,0,T0,R2,2585,3096,829,6.720220155
CM100,0,T0,R5,2323,3134,241,5.484796933
CM100,0,T0,R4,1568,2217,1946,7.573531263
CM100,0,T0,R2,2145,2659,776,6.65415252
CM100,0,T0,R2,2562,3246,707,6.561030666
CM100,0,T0,R4,2404,2813,3512,8.163940955
CM100,0,T0,R4,1911,2751,1739,7.461065514
CM100,0,T0,R5,2459,3363,136,4.912654886
CM100,0,T0,R4,2664,3074,4615,8.437067147
CM100,0,T0,R5,2410,2750,175,5.164785974
CM100,0,T0,R5,2382,3546,374,5.924255797
CM100,0,T0,R4,1873,2475,1099,7.002155954
CM100,0,T0,R4,2373,3174,3867,8.260234292
CM100,0,T0,R5,2530,3529,526,6.265301213
CM100,0,T0,R4,2469,3561,4941,8.505323019
CM100,0,T0,R4,2733,2479,3392,8.129174997
CM100,0,T0,R4,1953,2053,3464,8.15017927
CM100,0,T0,R5,2602,3497,376,5.929589143
CM100,0,T0,R4,2556,3260,4536,8.419800845
CM100,0,T0,R2,1630,2712,822,6.711740395
CM100,0,T0,R2,3219,4767,1149,7.046647278
CM100,0,T0,R4,1997,2744,2302,7.741533589
